F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,,,,,,,,,,,15,,,,,,,,,,,,,,,13,,,16,17,,,,,,6,7,8,7850,7850,5,26.1666666666667,,,4,4,4,12,4,2,1,2,4,1,1,2,
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,,,,,,10,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,19625,,6,65.4166666666667,,,5,5,5,12,4,2,2,2,4,1,1,2,1
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,,6,,,,,,,,,15,,,,,,,,,,,,,,,,14,,16,,,,,,,,7,,13031,,6,43.4366666666667,,,4,4,4,12,4,2,1,2,4,1,1,2,1
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,,6,,,,,11,,,,15,,,,,,,,,,,,,,,,,,16,,,,,,,,7,,4710,4710,4,15.7,,,5,5,5,12,4,2,2,2,4,1,1,2,
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,,6,,,,,11,,,,15,,,,,,,,,,,,10,11,,13,,,,,,,,,,6,,,10205,,6,34.0166666666667,,,4,4,4,12,4,2,2,2,4,1,1,2,
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,5,,,,,,,,,,15,,,1,,,,,,,,,,,,,,15,16,,1,,,,,,7,,15700,,6,52.3333333333333,,,5,5,5,12,4,2,2,3,4,1,1,2,
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,5,6,,,,,,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,17270,,6,57.5666666666667,,,5,5,5,12,4,2,2,2,4,1,1,2,
2,2,299,300,,14,1,286,,14,4,,,,1,2,3,4,5,6,,,,,11,,,,15,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,11752.5,,6,39.175,,,5,5,5,6,2,2,1,2,4,1,1,2,1
2,2,3,4,4,2,2,4,4,2,3,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,218.499,218.499,1,54.62475,54.62475,2,5,5,5,3,1,12,1,5,3,2,1,2,
2,2,3,4,4,2,2,4,4,2,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2223,2223,3,555.75,555.75,5,5,5,5,11,4,4,1,3,3,2,1,2,
2,2,3,4,4,2,2,4,4,2,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3413,3413,4,853.25,853.25,5,5,5,5,11,4,11,1,4,3,2,2,2,
2,2,3,4,4,2,2,4,4,2,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4816.5,4816.5,4,1204.125,1204.125,5,5,5,5,11,4,4,1,3,3,2,1,2,
2,2,3,4,4,2,2,4,4,2,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,7410,7410,5,1852.5,1852.5,5,4,4,4,11,4,4,2,3,3,2,1,2,
2,2,3,4,4,2,2,4,4,2,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,17,1,,,,,,,8,3471.3,3471.3,4,867.825,867.825,5,4,4,4,11,4,97,2,3,3,2,1,2,
2,2,3,4,4,2,2,4,4,2,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,6942.6,6942.6,5,1735.65,1735.65,5,5,5,5,11,4,13,1,4,3,2,2,2,
2,2,3,4,4,2,2,4,4,2,3,,,,,2,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1000,1000,1,250,250,3,4,5,5,11,4,4,1,6,3,2,1,2,
2,2,30,31,31,12,1,17,17,11,1,1,3,,1,2,3,4,,,,,,,,,,,,,,1,2,,,,,,,,,,,13,,,,,1,2,,,,6,,,3600,3600,4,116.129032258065,116.129032258065,3,5,5,5,11,4,97,1,2,1,1,1,2,
2,2,30,31,31,12,1,17,17,11,1,8,,,,2,3,,,,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3175.2,3175.2,4,102.425806451613,102.425806451613,3,4,2,4,9,3,10,1,4,1,1,1,2,
2,2,30,31,31,12,1,17,17,11,2,12,5,1,1,2,3,4,5,,,8,,,11,12,13,,,,,1,,3,,,,,,,10,,,13,,,,,1,,3,,,6,,,2751.4,2751.4,3,88.7548387096774,88.7548387096774,2,5,4,5,9,3,11,2,2,2,1,2,2,1
2,2,30,31,31,12,1,17,17,11,2,13,,,,,,,,,,,,,,,,,,,17,,2,,,,,,,,,,,,,,,,,2,,,,,,,1500,1500,2,48.3870967741936,48.3870967741936,1,5,5,5,10,4,9,2,2,2,1,2,2,
2,2,30,31,31,12,1,17,17,11,2,13,,,,2,,,,6,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,1500,1500,2,48.3870967741936,48.3870967741936,1,5,5,5,2,1,9,1,3,2,1,2,2,
2,2,30,31,31,12,1,17,17,11,2,13,,,,2,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,3500,3500,4,112.903225806452,112.903225806452,3,4,5,4,1,1,9,2,3,2,1,2,2,
2,2,30,31,31,12,1,17,17,11,2,13,,,,2,,4,,,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3000,3000,3,96.7741935483871,96.7741935483871,2,5,4,5,6,2,9,2,2,2,1,2,2,
2,2,30,31,31,12,1,17,17,11,2,13,,,,2,,4,,6,,,,,11,,,,,,,,2,,,,,,,,,11,,13,,,,,,2,,,,6,,,5000,5000,4,161.290322580645,161.290322580645,3,5,5,5,9,3,9,1,3,2,1,2,2,1
2,2,30,31,31,12,1,17,17,11,2,13,,,,2,3,,,,,,,,,,,,,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,5000,5000,4,161.290322580645,161.290322580645,3,5,5,5,5,2,9,2,5,2,1,2,2,
2,2,30,31,31,12,1,17,17,11,2,13,,,1,2,,4,5,,7,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,2500,2500,3,80.6451612903226,80.6451612903226,2,5,5,5,8,3,9,2,2,2,1,2,2,1
2,2,30,31,31,12,1,17,17,11,2,4,3,11,,2,3,4,,6,,,,,11,,,,,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,3509.51,3509.51,4,113.21,113.21,3,5,5,5,12,4,12,2,2,2,1,1,2,
2,2,30,31,31,12,1,17,17,11,2,5,4,3,,2,3,4,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,3471.3,3471.3,4,111.977419354839,111.977419354839,3,5,5,4,11,4,97,1,4,2,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,16,,,,,,,,7,,1000,1000,1,32.258064516129,32.258064516129,1,5,5,5,2,1,97,1,4,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,10000,10000,5,322.58064516129,322.58064516129,4,3,3,3,2,1,97,1,5,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,2144,2144,3,69.1612903225806,69.1612903225806,2,3,3,3,8,3,16,1,2,3,1,1,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,6000,6000,5,193.548387096774,193.548387096774,3,4,2,3,1,1,9,1,3,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,4460.4,4460.4,4,143.883870967742,143.883870967742,3,3,2,3,4,2,4,1,2,3,1,1,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1000,1000,1,32.258064516129,32.258064516129,1,5,5,5,5,2,9,1,4,3,1,1,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,9847.95,9847.95,5,317.675806451613,317.675806451613,4,4,3,3,7,3,12,1,3,3,1,1,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,11,,13,,,,,1,,,,,6,,,4565,4565,4,147.258064516129,147.258064516129,3,3,4,5,8,3,1,1,3,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,,,4,,,,,,,,,,14,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,8000,8000,5,258.064516129032,258.064516129032,3,4,2,4,8,3,11,1,6,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,2,3,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,5242.05,5242.05,5,169.098387096774,169.098387096774,3,4,4,3,2,1,1,1,3,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,2,3,,,,,,,,,,,14,,,,1,,,,,,,,,10,,,13,,,,,1,,,,,6,,,5660.5,5660.5,5,182.596774193548,182.596774193548,3,5,4,5,12,4,13,1,3,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,3,,,,,2,3,4,,6,,,,,,,,14,,,,1,,,,,,,,,10,,,13,,,,17,1,,,,,6,,8,8751.59,8751.59,5,282.30935483871,282.30935483871,3,5,5,5,5,2,13,1,2,3,1,2,2,1
2,2,30,31,31,12,1,17,17,11,3,,,,1,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5159,5159,5,166.41935483871,166.41935483871,3,3,3,3,4,2,97,1,4,3,1,1,2,
2,2,30,31,31,12,1,17,17,11,3,,,,1,2,,,,6,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4809.6,4809.6,4,155.148387096774,155.148387096774,3,4,4,5,3,1,13,1,4,3,1,2,2,
2,2,30,31,31,12,1,17,17,11,4,,,,,2,,4,,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6039.5,6039.5,5,194.822580645161,194.822580645161,3,5,5,5,2,1,12,2,2,4,1,2,2,1
2,2,30,31,31,12,1,17,17,11,6,,,,,2,,,,,,,,,,,,,,,17,,,,,,,,,,,,,13,,,,,,,,,,6,,,5000,5000,4,161.290322580645,161.290322580645,3,5,5,5,2,1,9,1,6,6,1,1,2,
2,2,30,31,31,12,2,31,31,12,2,13,,,1,2,,4,,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000,5000,4,161.290322580645,161.290322580645,3,5,5,5,8,3,9,2,6,2,2,2,2,
2,2,30,31,31,12,2,31,31,12,2,13,,,1,2,3,4,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,1750,1750,2,56.4516129032258,56.4516129032258,2,5,5,5,9,3,9,2,5,2,2,2,2,
2,2,30,31,31,12,2,31,31,12,2,13,,,1,2,3,4,,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,1,2,,4,,,,,2000,2000,2,64.5161290322581,64.5161290322581,2,5,5,5,11,4,9,1,6,2,2,2,2,
2,2,30,31,31,12,2,31,31,12,2,13,1,3,1,2,3,4,,6,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,17,1,2,,4,,,,8,2317.2,2317.2,3,74.7483870967742,74.7483870967742,2,5,5,5,10,4,97,2,5,2,2,1,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,12,,,,,,,,,,,6,,,4000,4000,4,129.032258064516,129.032258064516,3,3,4,3,4,2,9,1,4,3,2,1,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,5700,5700,5,183.870967741935,183.870967741935,3,4,4,4,6,2,9,1,4,3,2,1,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,6000,6000,5,193.548387096774,193.548387096774,3,5,4,4,8,3,9,1,5,3,2,2,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,3687.9,3687.9,4,118.964516129032,118.964516129032,3,4,4,4,1,1,11,1,4,3,2,1,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,7375.8,7375.8,5,237.929032258065,237.929032258065,3,4,3,3,1,1,12,1,3,3,2,1,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,10,,,,,,,,1,,,,,6,,,4500,4500,4,145.161290322581,145.161290322581,3,4,4,4,4,2,97,1,4,3,2,2,2,1
2,2,30,31,31,12,2,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,1229.3,1229.3,2,39.6548387096774,39.6548387096774,1,3,3,3,1,1,12,1,5,3,2,1,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,,3,4,,,,,,,,,,14,,,,,2,,,,6,,,,,,,,,,,,,2,,,5,,,,10000,10000,5,322.58064516129,322.58064516129,4,5,5,5,11,4,9,1,3,3,2,2,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,2,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6500,6500,5,209.677419354839,209.677419354839,3,4,3,4,10,4,15,1,2,3,2,1,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,2,3,4,,,,,,,,,,14,,,,1,,,,,6,,,,,,,,,,,,1,,,,5,,,,15000,,6,483.870967741935,,,5,5,5,10,4,9,1,3,3,2,2,2,
2,2,30,31,31,12,2,31,31,12,3,,,,,2,3,4,5,6,,8,,,11,12,,14,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,8000,8000,5,258.064516129032,258.064516129032,3,5,5,5,8,3,9,2,2,3,2,1,2,1
2,2,300,301,,14,1,287,,14,1,8,,,,2,3,4,,,,,,,11,12,,,,,,1,,3,4,,,,,,,11,,13,,,,,1,,3,4,,6,,,12000,,6,39.8671096345515,,,5,5,5,4,2,14,2,2,1,1,2,2,1
2,2,300,301,,14,1,287,,14,2,13,2,,1,2,3,4,,,,,,,,12,,,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,3498.3,3498.3,4,11.6222591362126,,,5,5,5,4,2,2,2,2,2,1,1,2,
2,2,300,301,,14,1,287,,14,2,4,3,2,,2,3,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4000,4000,4,13.2890365448505,,,5,5,5,5,2,14,1,2,2,1,1,2,
2,2,300,301,,14,1,287,,14,3,,,,,2,,,,,,,,,,,13,14,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,4641,4641,4,15.4186046511628,,,4,4,4,8,3,2,1,3,3,1,2,2,
2,2,300,301,,14,1,287,,14,3,,,,,2,3,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,10000,10000,5,33.2225913621262,,,3,3,3,3,1,9,1,5,3,1,2,2,
2,2,300,301,,14,1,287,,14,3,,,,,2,3,,,,,,,,,,,14,,,,1,,3,,,,,,,,,,,,,,17,1,,3,,,,,8,20000,,6,66.4451827242525,,,5,5,3,5,2,9,1,4,3,1,2,2,
2,2,300,301,,14,1,287,,14,3,,,,,2,3,4,,6,,,,,,,,14,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,12000,,6,39.8671096345515,,,4,4,4,2,1,9,2,2,3,1,2,2,
2,2,300,301,,14,1,287,,14,3,,,,1,2,,,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,7023.152,7023.152,5,23.33273089701,,,4,2,4,2,1,16,1,2,3,1,1,2,
2,2,300,301,,14,1,287,,14,4,,,,,2,3,,5,6,,,,,11,,,,,,,1,,,,,,,,,,11,,13,,,,,1,,,,,6,,,5827.745,5827.745,5,19.3612790697674,,,5,3,5,12,4,16,2,1,4,1,1,2,
2,2,300,301,,14,1,287,,14,4,,,,,2,3,4,5,,,,,,,,,,15,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,7560.7,7560.7,5,25.1186046511628,,,5,2,5,5,2,2,2,2,4,1,1,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,15670,,6,52.0598006644518,,,5,4,4,6,2,2,1,1,4,1,1,2,1
2,2,300,301,,14,1,287,,14,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,18840,,6,62.5913621262458,,,5,5,5,12,4,2,2,2,4,1,2,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,,,,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,15700,,6,52.1594684385382,,,4,4,4,12,4,2,2,2,4,1,2,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,,,,,,,,,11,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,78350,,6,260.299003322259,,,5,5,5,6,2,2,1,1,4,1,1,2,1
2,2,300,301,,14,1,287,,14,4,,,,1,2,,4,5,,,,,,,,,,15,,,1,2,3,4,,,,,,,,,13,,,,17,1,2,3,4,,6,,8,18768,,6,62.3521594684385,,,5,3,5,11,4,2,2,2,4,1,1,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,,,,,,,,,,,,,,,1,2,,,5,,,,,,,,13,,,,,1,2,,,5,6,,,9000,9000,5,29.9003322259136,,,5,5,5,1,1,97,1,2,4,1,1,2,1
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,,,,,,,,,,,,15,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,15640,,6,51.9601328903655,,,4,4,4,11,4,2,2,2,4,1,1,2,1
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,,,,,,,,11,,13,,15,,,1,,,,5,,,,,,,,,,,,,1,,,,5,,,,4500,4500,4,14.9501661129568,,,4,5,4,7,3,2,1,2,4,1,2,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,,,,,,,,11,12,,,15,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,10000,10000,5,33.2225913621262,,,5,5,5,1,1,9,1,3,4,1,1,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6000,6000,5,19.9335548172757,,,4,5,5,5,2,20,2,2,4,1,1,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,12300,,6,40.8637873754153,,,5,5,5,5,2,12,2,2,4,1,1,2,
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,4,5,,,,9,,,,,,15,,,1,,,,,,,,9,,,,,,,,,1,,,,,6,,,7160,7160,5,23.7873754152824,,,5,5,5,5,2,5,2,2,4,1,1,2,1
2,2,300,301,,14,1,287,,14,4,,,,1,2,3,4,5,6,7,8,,,,12,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,5977.083,5977.083,5,19.8574186046512,,,5,3,4,8,3,2,2,2,4,1,2,2,
2,2,300,301,,14,2,301,,14,2,5,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,4085.559,4085.559,4,13.5732857142857,,,4,4,4,1,1,2,2,2,2,2,1,2,
2,2,300,301,,14,2,301,,14,4,,,,,,3,4,5,6,,,,,,,,,15,,,1,,3,,,,,,9,,11,12,13,,15,16,17,1,,3,,,6,7,8,10000,10000,5,33.2225913621262,,,5,5,5,1,1,9,2,2,4,2,2,2,
2,2,300,301,,14,2,301,,14,4,,,,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,13109.94,,6,43.5546179401993,,,5,3,5,3,1,5,2,2,4,2,2,2,
2,2,300,301,,14,2,301,,14,4,,,,1,2,3,4,,,,,,,,,,,15,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,7101.9,7101.9,5,23.5943521594684,,,5,5,5,1,1,10,2,2,4,2,1,2,
2,2,31,32,32,12,1,18,18,11,1,6,4,1,,,,4,,6,,,,,,12,,14,,,,1,,,4,,,,,,,,,,,,,17,1,,,4,,,,8,7000,7000,5,218.75,218.75,3,5,5,5,7,3,9,2,3,1,1,2,2,
2,2,31,32,32,12,1,18,18,11,3,,,,1,,,,,,,,,,,,,14,,,,1,,,,5,,,,,,,,,,,,,1,,,,5,,,,10000,10000,5,312.5,312.5,4,5,4,5,2,1,9,1,5,3,1,2,2,
2,2,310,311,,14,2,311,,14,2,13,,,,2,,4,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,3412.2,3412.2,4,10.9717041800643,,,4,5,4,1,1,2,2,4,2,2,2,2,
2,2,32,33,33,12,1,19,19,11,3,,,,1,,3,,,,,,,,,,,14,,,,,,3,,,,,,,,,12,,,,,,,,3,,,6,,,867.739,867.739,1,26.2951212121212,26.2951212121212,1,5,5,5,4,2,12,1,3,3,1,1,2,
2,2,32,33,33,12,2,33,33,12,3,,,,,,,,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,7214.4,7214.4,5,218.618181818182,218.618181818182,3,4,4,4,3,1,97,1,3,3,2,1,2,
2,2,329,330,,14,1,316,,14,3,,,,,,3,4,5,6,,,9,10,,,13,14,,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,4429.05,4429.05,4,13.4213636363636,,,4,5,5,6,2,11,1,2,3,1,1,2,
2,2,329,330,,14,1,316,,14,4,,,,,,3,,,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2168.595,2168.595,3,6.5715,,,5,5,5,7,3,2,1,2,4,1,1,2,
2,2,329,330,,14,1,316,,14,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,9270,9270,5,28.0909090909091,,,5,5,4,7,3,2,1,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,9656.834,9656.834,5,29.2631333333333,,,5,5,5,2,1,2,2,2,4,1,1,2,
2,2,329,330,,14,1,316,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,2,,,5,,,,,,,,,,,,,1,2,,,5,,,,14103,,6,42.7363636363636,,,5,5,5,6,2,2,1,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,2,,,5,,,,,,,,,,,,,1,2,,,5,,,,14103,,6,42.7363636363636,,,5,5,5,6,2,2,1,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,,3,,,,,,,,,,,,15,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,7850,7850,5,23.7878787878788,,,5,5,5,12,4,2,1,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,,3,,,6,7,,,,,,,,15,,,1,,,,5,,,,,,,,13,,,,,1,,,,5,6,,,3500,3500,4,10.6060606060606,,,4,4,4,12,4,18,2,2,4,1,2,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,15,,,1,,,,,,7,,7406.4,7406.4,5,22.4436363636364,,,5,5,5,5,2,2,1,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,4,,,,,,,,,13,,,,,1,,,4,,6,,,21756,,6,65.9272727272727,,,4,5,5,10,4,2,1,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,,,,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,9402,9402,5,28.4909090909091,,,4,4,4,6,2,2,2,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,,,,,,,9,,11,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,23947.5,,6,72.5681818181818,,,5,5,5,7,3,2,1,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,,,5,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,13905,,6,42.1363636363636,,,5,5,5,7,3,2,2,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,3,,5,,,,,,,12,,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,8240.661,8240.661,5,24.9717,,,4,4,3,7,3,2,2,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,3,,5,6,,,,,,12,,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,9975.537,9975.537,5,30.2289,,,4,4,4,7,3,2,2,2,4,1,1,2,1
2,2,329,330,,14,1,316,,14,4,,,,1,2,3,4,5,6,,,,,,,13,,15,,,1,,,,,,,,,10,,12,13,,15,16,,1,,,,,6,7,,9268.8,9268.8,5,28.0872727272727,,,3,5,5,10,4,13,2,3,4,1,2,2,1
2,2,329,330,,14,2,330,,14,3,,,,1,,3,,,,,,,,,,,14,,,,,,,4,,,7,,,,,,,,,,17,,,,4,5,,,8,27237.06,,6,82.5365454545455,,,5,4,4,1,1,2,2,6,3,2,1,2,
2,2,33,34,34,12,2,34,34,12,3,,,,,2,3,4,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3000,3000,3,88.2352941176471,88.2352941176471,2,5,5,5,11,4,9,1,3,3,2,2,2,
2,2,330,331,,14,1,317,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,12000,,6,36.2537764350453,,,5,3,5,5,2,97,1,2,4,1,1,2,
2,2,330,331,,14,1,317,,14,4,,,,,2,3,4,,,,,,,,,,,15,,,,,,,,,,,9,,,,,,,,,,,,,,6,,,9420,9420,5,28.4592145015106,,,5,5,5,12,4,2,1,1,4,1,2,2,
2,2,330,331,,14,1,317,,14,4,,,,,2,3,4,5,,,,,,,,,,15,,,1,,3,,,,,,,,11,,13,14,,,17,1,,3,,,6,7,8,7806.942,7806.942,5,23.5859274924471,,,5,5,5,7,3,97,2,1,4,1,1,2,
2,2,330,331,,14,1,317,,14,4,,,,1,2,3,4,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,16,,1,,,,,,7,,9545.129,9545.129,5,28.837247734139,,,3,4,3,4,2,15,2,2,4,1,1,2,
2,2,330,331,,14,1,317,,14,4,,,,1,2,3,4,,,,,,,11,,,,15,,,1,,,,,,,8,,,,,,,,,,1,,,,5,,,,13011.57,,6,39.3098791540786,,,4,5,4,7,3,13,1,2,4,1,1,2,
